
Fan Fiction, Kradam, Kris Allen, Adam Lambert, Hurt/Comfort, Friendship, Bromance, Romance, Rape Recovery, Understandings, wordcount: 1.000-3.000
drabble, flashfiction365, hurt/comfort, prompt, robots, say it again, vignette, prose, scifi
fanfiction recs, Sherlock, hurt/comfort, John Watson, someone needs hugs
Glee, fanfiction, Kurt, Wes, hurt/comfort, fic rec
30 Seconds To Mars, drama, hurt/comfort, jared leto, ofc, rated R, rated X
Fan Fiction, Kradam, Kris Allen, Adam Lambert, Hurt/Comfort, Friendship, Bromance, Romance, Rape Recovery, Understandings, wordcount: 1.000-3.000
rumbelle, once upon a time, angst, romance, hurt/comfort
stony, get together, wall-e au, hurt/comfort, fluffy ending
mtmte, tailgate, cyclonus, galvatron, hurt/comfort
ao3, 4k, one shot, hurt/comfort, angst, fluff, uni au
whump, hurt/comfort, dean winchester, hurt dean
whump, hurt/comfort, bbc sherlock
SPNfanfic, Dean Winchester, Castiel, hurt/comfort, college au, pre-destiel, sick!Dean, nephilimsgrace writes things
fic rec, hurt!stiles, hurt/comfort, babbling!stiles, hypothermia, christmas, scott brotp, sheriff stilinski, preslash, winter, stiles pov, canon divergent, after season two, general, count: under 5k, one shot
reality, hurt/comfort, one shot, masterpost, smut, larry fic rec, tumblr
asks and answers, personal, hurt/comfort, hurt comfort, the psychology of comfort and why it's a clusterfuck for some people
00q, quartermaster, skyfall, james bond, hurt/comfort, tw: past abuse, tw: abuse
star trek, voyager, voyager fanfic, seven of nine, hurt/comfort, fanfic, when Seven regenerates she goes to Infinite Fun Space
my fic, hunters, hurt/comfort, john/sherlock
supernatural, destiel, bottom!dean, hurt/comfort, nc17, s8, s9, mpreg, numb!cas, BAMF!cas, asexual!cas, Valyria, Grey, fallen!cas, favorite, favorite sex scene
hurt!sam, h/c, hurt/comfort, im 100% about this life, dont say sammy!verse or heart!verse bc son i live there, where do u think the need for more came from, oh and if cas is also there comforting and cuddling sam like w o w that is literally the most perfect thing, my needs as a fan fiction & hurt!sam addict
chrisdanny, bravest warriors, hurt/comfort, jolly-little-miss-lablone, fanfic, obsidian writes
Sam Winchester, hurt/comfort, SPN fan fic
cockles, cockles fic, angst, hurt/comfort, slow burn, WIP, my fic
tw: suicidal thoughts, christmas fic, johnlock, hurt/comfort
hurt/comfort, larry fluff, larry angst, depressed!louis, protective!niall
whump, whumpage, h/c, hurt/comfort
ethanyar, almost human, jorian, hurt/comfort, kidnapping, prompt fill, almost husbands, Rudy is a BAMF, holy shit I'm on a roll, my fic
star trek fic, kirk x mccoy, fic rec, kirk/mccoy, hurt/comfort, jim taking care of bones, anon reply
fic rec, canon divergent, hurt!derek, hurt!stiles, hurt/comfort, derek pov, mates, derek cooks, stiles cooks, dereks emotional pain, journals, friends to lovers, evil alpha pack, season three, count: under 5k, not rated, one shot
httyd, hurt/comfort
whump, whumpage, fanfiction, hurt/comfort
